id_poradi,id_losovani,id_poslanec,id_ministr,vec,poradi_l,priorita,vec32
1622,64,180,263,nespecifikováno 20                                          ,71,0,
1623,64,180,263,nespecifikováno 21                                          ,129,0,
1624,64,180,263,nespecifikováno 22                                          ,77,0,
1625,64,180,263,nespecifikováno 23                                          ,57,0,
1626,64,180,263,nespecifikováno 24                                          ,37,0,
1627,64,180,263,nespecifikováno 25                                          ,54,0,
1628,64,180,263,nespecifikováno 26                                          ,65,0,
1629,64,180,263,nespecifikováno 27                                          ,110,0,
1630,64,180,263,nespecifikováno 28                                          ,98,0,
1631,64,180,263,nespecifikováno 29                                          ,27,0,
1632,64,180,263,nespecifikováno 30                                          ,51,0,
1633,64,180,263,nespecifikováno 31                                          ,90,0,
1634,64,180,263,nespecifikováno 32                                          ,118,0,
1635,64,329,263,ve věci vlády                                               ,88,0,
1636,64,329,263,ve věci vlády                                               ,130,0,
1637,64,329,263,ve věci vlády                                               ,15,0,
1638,64,329,263,ve věci vlády                                               ,25,0,
1639,64,329,263,ve věci vlády                                               ,74,0,
1640,64,329,263,ve věci vlády                                               ,94,0,
1641,64,329,263,ve věci vlády                                               ,128,0,
1642,64,329,263,ve věci vlády                                               ,117,0,
1643,64,329,263,ve věci vlády                                               ,21,0,
1644,64,329,263,ve věci vlády                                               ,111,0,
1645,64,327,263,nespecifikováno I.                                          ,107,0,
1646,64,327,263,nespecifikováno II.                                         ,79,0,
1647,64,327,263,nespecifikováno III.                                        ,89,0,
1648,64,330,263,nespecifikováno 1                                           ,69,0,
1649,64,330,263,nespecifikováno 2                                           ,62,0,
1650,64,330,263,nespecifikováno 3                                           ,53,0,
1651,64,330,263,nespecifikováno 4                                           ,32,0,
1652,64,330,263,nespecifikováno 5                                           ,30,0,
1653,64,330,263,nespecifikováno 6                                           ,119,0,
1654,64,330,263,nespecifikováno 7                                           ,59,0,
1655,64,330,263,nespecifikováno 8                                           ,5,0,
1656,64,330,263,nespecifikováno 9                                           ,28,0,
1657,64,330,263,nespecifikováno 10                                          ,22,0,
1658,64,330,263,nespecifikováno 11                                          ,101,0,
1659,64,330,263,nespecifikováno 12                                          ,126,0,
1660,64,330,263,nespecifikováno 13                                          ,67,0,
1661,64,330,263,nespecifikováno 14                                          ,103,0,
1662,64,330,263,nespecifikováno 15                                          ,19,0,
1663,64,321,263,ve věci ekologie - energetiky                               ,42,0,
1664,64,321,263,ve věci nové smlouvy čes.-něm.                              ,18,0,
1665,64,321,263,ve věci zahr. obchodu                                       ,6,0,
1666,64,328,263,ve věci identity českého národa                             ,60,0,
1667,64,328,263,ve věci složení vlády                                       ,95,0,
1668,64,328,263,ve věci životní úrovně občanů ČR                            ,35,0,
1669,64,326,263,nespecifikováno 1                                           ,63,0,
1670,64,326,263,nespecifikováno 2                                           ,106,0,
1671,64,326,263,nespecifikováno 3                                           ,3,0,
1672,64,326,263,nespecifikováno 4                                           ,46,0,
1673,64,326,263,nespecifikováno 5                                           ,70,0,
1674,64,326,263,nespecifikováno 6                                           ,112,0,
1675,64,326,263,nespecifikováno 7                                           ,78,0,
1676,64,326,263,nespecifikováno 8                                           ,72,0,
1677,64,326,263,nespecifikováno 9                                           ,13,0,
1678,64,326,263,nespecifikováno 10                                          ,45,0,
1679,64,326,263,nespecifikováno 11                                          ,1,0,
1680,64,326,263,nespecifikováno 12                                          ,29,0,
1681,64,326,263,nespecifikováno 13                                          ,17,0,
1682,64,326,263,nespecifikováno 14                                          ,24,0,
